year,region_id,policy_id,policy_label,total
2011,15,43,"Comercio, Turismo y Pymes",19621667.00
2011,15,44,Subvenciones al Transporte,26452682.00
2011,15,45,Infraestructuras,229349645.00
2011,15,46,"Investigación, Desarrollo e Innovación",135033617.00
2011,15,49,Otras Actuaciones de Carácter Económico,10399621.00
2011,15,91,Alta Dirección,19828589.00
2011,15,92,Servicios de Carácter General,75128234.00
2011,15,93,Administración Financiera y Tributaria,18683450.00
2011,15,94,Transferencias a otras Administraciones Públicas,742205643.00
2011,15,95,Deuda Pública,60586458.00
2012,15,11,Justicia,29867474.00
2012,15,13,Seguridad Ciudadana e Instituciones Penitenciarias,86931673.00
2012,15,14,Política Exterior,21479662.00
2012,15,21,Pensiones,13029000.00
2012,15,22,Otras Prestaciones Económicas,69668438.00
2012,15,23,Servicios Sociales y Promoción Social,261471568.00
2012,15,24,Fomento del Empleo,67290725.00
2012,15,26,Acceso a la Vivienda y Fomento de la Edificación,73530275.00
2012,15,31,Sanidad,910206467.00
2012,15,32,Educación,598873795.00
2012,15,33,Cultura,68468642.00
2012,15,41,"Agricultura, Pesca y Alimentación",111951284.00
2012,15,42,Industria y Energía,57987527.00
2012,15,43,"Comercio, Turismo y Pymes",15200589.00
2012,15,44,Subvenciones al Transporte,27291529.00
2012,15,45,Infraestructuras,303401091.00
2012,15,46,"Investigación, Desarrollo e Innovación",80362837.00
2012,15,49,Otras Actuaciones de Carácter Económico,9028186.00
2012,15,91,Alta Dirección,18837778.00
2012,15,92,Servicios de Carácter General,76752453.00
2012,15,93,Administración Financiera y Tributaria,14969008.00
2012,15,94,Transferencias a otras Administraciones Públicas,745129800.00
2012,15,95,Deuda Pública,175987013.00
2013,15,11,Justicia,23642375.00
2013,15,13,Seguridad Ciudadana e Instituciones Penitenciarias,79490205.00
2013,15,14,Política Exterior,8045631.00
2013,15,21,Pensiones,13655500.00
2013,15,22,Otras Prestaciones Económicas,74338719.00
2013,15,23,Servicios Sociales y Promoción Social,232281090.00
2013,15,24,Fomento del Empleo,52810423.00
2013,15,26,Acceso a la Vivienda y Fomento de la Edificación,69985625.00
2013,15,31,Sanidad,855106435.00
2013,15,32,Educación,559989552.00
2013,15,33,Cultura,54771305.00
2013,15,41,"Agricultura, Pesca y Alimentación",90581209.00
2013,15,42,Industria y Energía,38701882.00
2013,15,43,"Comercio, Turismo y Pymes",8160157.00
2013,15,44,Subvenciones al Transporte,19276610.00
2013,15,45,Infraestructuras,204548682.00
2013,15,46,"Investigación, Desarrollo e Innovación",54457415.00
2013,15,49,Otras Actuaciones de Carácter Económico,7092228.00
2013,15,91,Alta Dirección,18298738.00
2013,15,92,Servicios de Carácter General,61326254.00
2013,15,93,Administración Financiera y Tributaria,16071066.00
2013,15,94,Transferencias a otras Administraciones Públicas,761108713.00
2013,15,95,Deuda Pública,293319830.00
2014,15,11,Justicia,25381222.00
2014,15,13,Seguridad Ciudadana e Instituciones Penitenciarias,82409796.00
2014,15,14,Política Exterior,5824182.00
2014,15,21,Pensiones,13778162.00
2014,15,22,Otras Prestaciones Económicas,75528025.00
2014,15,23,Servicios Sociales y Promoción Social,236059619.00
2014,15,24,Fomento del Empleo,51449462.00
2014,15,26,Acceso a la Vivienda y Fomento de la Edificación,60801662.00
2014,15,31,Sanidad,891686384.00
2014,15,32,Educación,564611536.00
2014,15,33,Cultura,42067174.00
2014,15,41,"Agricultura, Pesca y Alimentación",78140279.00
2014,15,42,Industria y Energía,25621451.00
2014,15,43,"Comercio, Turismo y Pymes",7528580.00
2014,15,44,Subvenciones al Transporte,22215082.00
2014,15,45,Infraestructuras,231802378.00
2014,15,46,"Investigación, Desarrollo e Innovación",50874490.00
2014,15,49,Otras Actuaciones de Carácter Económico,4537017.00
2014,15,91,Alta Dirección,17368930.00
2014,15,92,Servicios de Carácter General,128175672.00
2014,15,93,Administración Financiera y Tributaria,15844725.00
2014,15,94,Transferencias a otras Administraciones Públicas,716908761.00
2014,15,95,Deuda Pública,408091026.00
2015,15,11,Justicia,25503249.00
2015,15,13,Seguridad Ciudadana e Instituciones Penitenciarias,82727299.00
2015,15,14,Política Exterior,5756951.00
2015,15,21,Pensiones,13682496.00
2015,15,23,Servicios Sociales y Promoción Social,312921209.00
2015,15,24,Fomento del Empleo,48438967.00
2015,15,26,Acceso a la Vivienda y Fomento de la Edificación,55570729.00
2015,15,31,Sanidad,932064541.00
2015,15,32,Educación,573716788.00
2015,15,33,Cultura,43450386.00
2015,15,41,"Agricultura, Pesca y Alimentación",86756412.00
2015,15,42,Industria y Energía,28953654.00
2015,15,43,"Comercio, Turismo y Pymes",7558346.00
2015,15,44,Subvenciones al Transporte,25941621.00
2015,15,45,Infraestructuras,184500694.00
2015,15,46,"Investigación, Desarrollo e Innovación",53556909.00
2015,15,49,Otras Actuaciones de Carácter Económico,4918517.00
2015,15,91,Alta Dirección,17768035.00
2015,15,92,Servicios de Carácter General,76005221.00
2015,15,93,Administración Financiera y Tributaria,16751136.00
2015,15,94,Transferencias a otras Administraciones Públicas,758177883.00
2015,15,95,Deuda Pública,438087376.00
2006,16,11,Justicia,126013548.00
2006,16,13,Seguridad Ciudadana e Instituciones Penitenciarias,521457703.00
2006,16,14,Política Exterior,44864905.00
2006,16,23,Servicios Sociales y Promoción Social,312763464.00
2006,16,24,Fomento del Empleo,77612268.00
2006,16,26,Acceso a la Vivienda y Fomento de la Edificación,189076382.00
2006,16,31,Sanidad,2513300399.00
2006,16,32,Educación,2093549995.00
2006,16,33,Cultura,66631037.00
2006,16,41,"Agricultura, Pesca y Alimentación",136402709.00
2006,16,42,Industria y Energía,52536445.00
2006,16,43,"Comercio, Turismo y Pymes",61322129.00
2006,16,45,Infraestructuras,392249469.00
2006,16,46,"Investigación, Desarrollo e Innovación",238033886.00
2006,16,49,Otras Actuaciones de Carácter Económico,75447344.00
2006,16,91,Alta Dirección,50918908.00
2006,16,92,Servicios de Carácter General,394381712.00
2006,16,93,Administración Financiera y Tributaria,55346395.00
2006,16,95,Deuda Pública,228975142.00
2007,16,11,Justicia,136972000.00
2007,16,13,Seguridad Ciudadana e Instituciones Penitenciarias,584124000.00
2007,16,14,Política Exterior,50467000.00
2007,16,23,Servicios Sociales y Promoción Social,334185000.00
2007,16,24,Fomento del Empleo,79200434.00
2007,16,26,Acceso a la Vivienda y Fomento de la Edificación,196745000.00
2007,16,31,Sanidad,2833909600.00
2007,16,32,Educación,2310581695.00
2007,16,33,Cultura,74343000.00
2007,16,41,"Agricultura, Pesca y Alimentación",140335000.00
2007,16,42,Industria y Energía,54467000.00
2007,16,43,"Comercio, Turismo y Pymes",69438000.00
2007,16,45,Infraestructuras,683179300.00
2007,16,46,"Investigación, Desarrollo e Innovación",249346000.00
2007,16,49,Otras Actuaciones de Carácter Económico,95339000.00
2007,16,91,Alta Dirección,57274000.00
2007,16,92,Servicios de Carácter General,458520880.00
2007,16,93,Administración Financiera y Tributaria,58585000.00
2007,16,95,Deuda Pública,279047200.00
2008,16,11,Justicia,161894000.00
2008,16,13,Seguridad Ciudadana e Instituciones Penitenciarias,638834000.00
2008,16,14,Política Exterior,59397000.00
2008,16,23,Servicios Sociales y Promoción Social,368884494.00
2008,16,24,Fomento del Empleo,81278443.00
2008,16,26,Acceso a la Vivienda y Fomento de la Edificación,207366000.00
2008,16,31,Sanidad,3179261000.00
2008,16,32,Educación,2489636568.00
2008,16,33,Cultura,75309000.00
2008,16,41,"Agricultura, Pesca y Alimentación",148741800.00
2008,16,42,Industria y Energía,28359000.00
2008,16,43,"Comercio, Turismo y Pymes",76231000.00
2008,16,45,Infraestructuras,992992100.00
2008,16,46,"Investigación, Desarrollo e Innovación",313493700.00
2008,16,49,Otras Actuaciones de Carácter Económico,148686200.00
2008,16,91,Alta Dirección,62373000.00
2008,16,92,Servicios de Carácter General,603183944.00
2008,16,93,Administración Financiera y Tributaria,42357000.00
2008,16,95,Deuda Pública,266919100.00
2009,16,11,Justicia,174828000.00
2009,16,13,Seguridad Ciudadana e Instituciones Penitenciarias,668424975.00
2009,16,14,Política Exterior,65114000.00
2009,16,23,Servicios Sociales y Promoción Social,444669394.00
2009,16,24,Fomento del Empleo,84959653.00
2009,16,26,Acceso a la Vivienda y Fomento de la Edificación,212102000.00
2009,16,31,Sanidad,3447709000.00
2009,16,32,Educación,2673957000.00
2009,16,33,Cultura,87116000.00
2009,16,41,"Agricultura, Pesca y Alimentación",155253200.00
2009,16,42,Industria y Energía,28542000.00
2009,16,43,"Comercio, Turismo y Pymes",82435000.00
2009,16,45,Infraestructuras,1045968100.00
2009,16,46,"Investigación, Desarrollo e Innovación",350172200.00
2009,16,49,Otras Actuaciones de Carácter Económico,131098000.00
2009,16,91,Alta Dirección,67115000.00
2009,16,92,Servicios de Carácter General,605127789.00
2009,16,93,Administración Financiera y Tributaria,39860000.00
2009,16,95,Deuda Pública,133777500.00
2010,16,11,Justicia,178525000.00
2010,16,13,Seguridad Ciudadana e Instituciones Penitenciarias,702330571.00
2010,16,14,Política Exterior,62123000.00
2010,16,23,Servicios Sociales y Promoción Social,495006755.00
2010,16,24,Fomento del Empleo,78847941.00
2010,16,26,Acceso a la Vivienda y Fomento de la Edificación,185690000.00
2010,16,31,Sanidad,3523625000.00
2010,16,32,Educación,2784872276.00
2010,16,33,Cultura,86897000.00
2010,16,41,"Agricultura, Pesca y Alimentación",138616000.00
2010,16,42,Industria y Energía,32436000.00
2010,16,43,"Comercio, Turismo y Pymes",91402000.00
2010,16,45,Infraestructuras,649867000.00
2010,16,46,"Investigación, Desarrollo e Innovación",362967000.00
2010,16,49,Otras Actuaciones de Carácter Económico,96447000.00
2010,16,91,Alta Dirección,58941000.00
2010,16,92,Servicios de Carácter General,534431871.00
2010,16,93,Administración Financiera y Tributaria,25889000.00
2010,16,95,Deuda Pública,245141000.00
2011,16,11,Justicia,173233000.00
2011,16,13,Seguridad Ciudadana e Instituciones Penitenciarias,695915926.00
2011,16,14,Política Exterior,62292000.00
2011,16,23,Servicios Sociales y Promoción Social,529097227.00
2011,16,24,Fomento del Empleo,419166888.00
2011,16,26,Acceso a la Vivienda y Fomento de la Edificación,171037200.00
2011,16,31,Sanidad,3406370000.00
2011,16,32,Educación,2699980293.00
2011,16,33,Cultura,87241000.00
2011,16,41,"Agricultura, Pesca y Alimentación",141310000.00
2011,16,42,Industria y Energía,29454000.00
2011,16,43,"Comercio, Turismo y Pymes",87851000.00
2011,16,45,Infraestructuras,660036000.00
2011,16,46,"Investigación, Desarrollo e Innovación",362379000.00
2011,16,49,Otras Actuaciones de Carácter Económico,92531000.00
2011,16,91,Alta Dirección,56937000.00
2011,16,92,Servicios de Carácter General,540243656.00
2011,16,93,Administración Financiera y Tributaria,26460000.00
2011,16,95,Deuda Pública,325528300.00
2012,16,11,Justicia,166946182.00
2012,16,13,Seguridad Ciudadana e Instituciones Penitenciarias,649436762.00
2012,16,14,Política Exterior,60131778.00
2012,16,23,Servicios Sociales y Promoción Social,456372656.00
2012,16,24,Fomento del Empleo,481238470.00
2012,16,26,Acceso a la Vivienda y Fomento de la Edificación,153207286.00
2012,16,31,Sanidad,3394022078.00
2012,16,32,Educación,2685349880.00
2012,16,33,Cultura,81663510.00
2012,16,41,"Agricultura, Pesca y Alimentación",128635990.00
2012,16,42,Industria y Energía,18310774.00
2012,16,43,"Comercio, Turismo y Pymes",76939793.00
2012,16,45,Infraestructuras,739548146.00
2012,16,46,"Investigación, Desarrollo e Innovación",380496363.00
2012,16,49,Otras Actuaciones de Carácter Económico,69596056.00
2012,16,91,Alta Dirección,58651976.00
2012,16,92,Servicios de Carácter General,429307737.00
2012,16,93,Administración Financiera y Tributaria,25272770.00
2012,16,95,Deuda Pública,419503600.00
2013,16,11,Justicia,166946182.00
2013,16,13,Seguridad Ciudadana e Instituciones Penitenciarias,649436762.00
2013,16,14,Política Exterior,60131778.00
2013,16,23,Servicios Sociales y Promoción Social,456372656.00
2013,16,24,Fomento del Empleo,481238470.00
2013,16,26,Acceso a la Vivienda y Fomento de la Edificación,153207286.00
2013,16,31,Sanidad,3394022078.00
2013,16,32,Educación,2685349880.00
2013,16,33,Cultura,81663510.00
2013,16,41,"Agricultura, Pesca y Alimentación",128635990.00
2013,16,42,Industria y Energía,18310774.00
2013,16,43,"Comercio, Turismo y Pymes",76939793.00
2013,16,45,Infraestructuras,739548146.00
2013,16,46,"Investigación, Desarrollo e Innovación",380496363.00
2013,16,49,Otras Actuaciones de Carácter Económico,69596056.00
2013,16,91,Alta Dirección,58651976.00
2013,16,92,Servicios de Carácter General,429307737.00
2013,16,93,Administración Financiera y Tributaria,25272770.00
2013,16,95,Deuda Pública,419503600.00
2014,16,11,Justicia,168912010.00
2014,16,13,Seguridad Ciudadana e Instituciones Penitenciarias,601651209.00
2014,16,14,Política Exterior,43095813.00
2014,16,23,Servicios Sociales y Promoción Social,511489212.00
2014,16,24,Fomento del Empleo,352754594.00
2014,16,26,Acceso a la Vivienda y Fomento de la Edificación,107782369.00
2014,16,31,Sanidad,3373705254.00
2014,16,32,Educación,2579265629.00
2014,16,33,Cultura,62683737.00
2014,16,41,"Agricultura, Pesca y Alimentación",109250621.00
2014,16,42,Industria y Energía,19247995.00
2014,16,43,"Comercio, Turismo y Pymes",61319379.00
2014,16,45,Infraestructuras,649702998.00
2014,16,46,"Investigación, Desarrollo e Innovación",285912776.00
2014,16,49,Otras Actuaciones de Carácter Económico,42942950.00
2014,16,91,Alta Dirección,47368303.00
2014,16,92,Servicios de Carácter General,421013498.00
2014,16,93,Administración Financiera y Tributaria,22182178.00
2014,16,95,Deuda Pública,814972296.00
2015,16,11,Justicia,173732161.00
2015,16,13,Seguridad Ciudadana e Instituciones Penitenciarias,610409227.00
2015,16,14,Política Exterior,47608401.00
2015,16,23,Servicios Sociales y Promoción Social,602366312.00
2015,16,24,Fomento del Empleo,375671499.00
2015,16,26,Acceso a la Vivienda y Fomento de la Edificación,110722750.00
2015,16,31,Sanidad,3415562041.00
2015,16,32,Educación,2608556245.00
2015,16,33,Cultura,64543262.00
2015,16,41,"Agricultura, Pesca y Alimentación",110297987.00
2015,16,42,Industria y Energía,19850897.00
2015,16,43,"Comercio, Turismo y Pymes",63981714.00
2015,16,45,Infraestructuras,666360180.00
2015,16,46,"Investigación, Desarrollo e Innovación",291886063.00
2015,16,49,Otras Actuaciones de Carácter Económico,44498423.00
2015,16,91,Alta Dirección,48101584.00
2015,16,92,Servicios de Carácter General,434669530.00
2015,16,93,Administración Financiera y Tributaria,22480404.00
2015,16,95,Deuda Pública,989431001.00
2006,17,13,Seguridad Ciudadana e Instituciones Penitenciarias,8610617.00
2006,17,14,Política Exterior,5394877.00
2006,17,21,Pensiones,60000.00
2006,17,23,Servicios Sociales y Promoción Social,74661119.00
2006,17,24,Fomento del Empleo,65549503.00
2006,17,26,Acceso a la Vivienda y Fomento de la Edificación,18015650.00
2006,17,31,Sanidad,423931392.00
2006,17,32,Educación,205278827.00
2006,17,33,Cultura,23528831.00
2006,17,41,"Agricultura, Pesca y Alimentación",43677784.00
2006,17,42,Industria y Energía,3590992.00
2006,17,43,"Comercio, Turismo y Pymes",15560015.00
2006,17,45,Infraestructuras,118331789.00
2006,17,46,"Investigación, Desarrollo e Innovación",5200768.00
2006,17,49,Otras Actuaciones de Carácter Económico,5995261.00
2006,17,91,Alta Dirección,13647799.00
2006,17,92,Servicios de Carácter General,44069741.00
2006,17,93,Administración Financiera y Tributaria,10566465.00
2006,17,95,Deuda Pública,27303570.00
2007,17,13,Seguridad Ciudadana e Instituciones Penitenciarias,8995000.00
2007,17,14,Política Exterior,6649000.00
2007,17,21,Pensiones,50000.00
2007,17,23,Servicios Sociales y Promoción Social,92558000.00
2007,17,24,Fomento del Empleo,69346744.00
2007,17,26,Acceso a la Vivienda y Fomento de la Edificación,15748000.00
2007,17,31,Sanidad,465981332.00
2007,17,32,Educación,232684275.00
2007,17,33,Cultura,27187000.00
2007,17,41,"Agricultura, Pesca y Alimentación",48158000.00
2007,17,42,Industria y Energía,3756000.00
2007,17,43,"Comercio, Turismo y Pymes",15343994.00
2007,17,45,Infraestructuras,130482373.00
2007,17,46,"Investigación, Desarrollo e Innovación",6816000.00
2007,17,49,Otras Actuaciones de Carácter Económico,6069000.00
2007,17,91,Alta Dirección,14264000.00
2007,17,92,Servicios de Carácter General,48226000.00
2007,17,93,Administración Financiera y Tributaria,12495000.00
2007,17,95,Deuda Pública,27337639.00
2008,17,13,Seguridad Ciudadana e Instituciones Penitenciarias,10365691.00
2008,17,14,Política Exterior,7407157.00
2008,17,21,Pensiones,40000.00
2008,17,23,Servicios Sociales y Promoción Social,116913302.00
2008,17,24,Fomento del Empleo,30268521.00
2008,17,26,Acceso a la Vivienda y Fomento de la Edificación,15992269.00
2008,17,31,Sanidad,449510765.00
2008,17,32,Educación,253135918.00
2008,17,33,Cultura,29415417.00
2008,17,41,"Agricultura, Pesca y Alimentación",56486263.00
2008,17,42,Industria y Energía,3869304.00
2008,17,43,"Comercio, Turismo y Pymes",64664709.00
2008,17,45,Infraestructuras,132672695.00
2008,17,46,"Investigación, Desarrollo e Innovación",22862016.00
2008,17,49,Otras Actuaciones de Carácter Económico,7621609.00
2008,17,91,Alta Dirección,18095240.00
2008,17,92,Servicios de Carácter General,39030758.00
2008,17,93,Administración Financiera y Tributaria,16873232.00
2008,17,95,Deuda Pública,27675676.00
2009,17,13,Seguridad Ciudadana e Instituciones Penitenciarias,11086338.00
2009,17,14,Política Exterior,6887064.00
2009,17,21,Pensiones,35000.00
2009,17,23,Servicios Sociales y Promoción Social,123212438.00
2009,17,24,Fomento del Empleo,25634348.00
2009,17,26,Acceso a la Vivienda y Fomento de la Edificación,15172416.00
2009,17,31,Sanidad,446593676.00
2009,17,32,Educación,252204900.00
2009,17,33,Cultura,30131274.00
2009,17,41,"Agricultura, Pesca y Alimentación",56243148.00
2009,17,42,Industria y Energía,3679148.00
2009,17,43,"Comercio, Turismo y Pymes",48941547.00
2009,17,45,Infraestructuras,132640698.00
2009,17,46,"Investigación, Desarrollo e Innovación",67314465.00
2009,17,49,Otras Actuaciones de Carácter Económico,7396920.00
2009,17,91,Alta Dirección,17262371.00
2009,17,92,Servicios de Carácter General,38532459.00
2009,17,93,Administración Financiera y Tributaria,17345780.00
2009,17,95,Deuda Pública,30172217.00
2010,17,13,Seguridad Ciudadana e Instituciones Penitenciarias,10414773.00
2010,17,14,Política Exterior,6570199.00
2010,17,23,Servicios Sociales y Promoción Social,136480467.00
2010,17,24,Fomento del Empleo,31360220.00
2010,17,26,Acceso a la Vivienda y Fomento de la Edificación,12798879.00
2010,17,31,Sanidad,458568988.00
2010,17,32,Educación,255123069.00
2010,17,33,Cultura,29813988.00
2010,17,41,"Agricultura, Pesca y Alimentación",53477133.00
2010,17,42,Industria y Energía,4741603.00
2010,17,43,"Comercio, Turismo y Pymes",47461932.00
2010,17,45,Infraestructuras,128116980.00
2010,17,46,"Investigación, Desarrollo e Innovación",69252627.00
2010,17,49,Otras Actuaciones de Carácter Económico,7181552.00
2010,17,91,Alta Dirección,15764914.00
2010,17,92,Servicios de Carácter General,32641658.00
2010,17,93,Administración Financiera y Tributaria,14925393.00
2010,17,95,Deuda Pública,38367496.00
2011,17,13,Seguridad Ciudadana e Instituciones Penitenciarias,7402468.00
2011,17,14,Política Exterior,6069385.00
2011,17,23,Servicios Sociales y Promoción Social,136561830.00
2011,17,24,Fomento del Empleo,29624590.00
2011,17,26,Acceso a la Vivienda y Fomento de la Edificación,8422974.00
2011,17,31,Sanidad,429063197.00
2011,17,32,Educación,234106527.00
2011,17,33,Cultura,24358004.00
2011,17,41,"Agricultura, Pesca y Alimentación",46256408.00
2011,17,42,Industria y Energía,3819962.00
2011,17,43,"Comercio, Turismo y Pymes",40305666.00
2011,17,45,Infraestructuras,116306826.00
2011,17,46,"Investigación, Desarrollo e Innovación",67019331.00
2011,17,49,Otras Actuaciones de Carácter Económico,6147411.00
2011,17,91,Alta Dirección,12863950.00
2011,17,92,Servicios de Carácter General,25486897.00
2011,17,93,Administración Financiera y Tributaria,13704984.00
2011,17,95,Deuda Pública,55605604.00
2012,17,11,Justicia,20861089.00
2012,17,13,Seguridad Ciudadana e Instituciones Penitenciarias,11366116.00
2012,17,14,Política Exterior,3741281.00
2012,17,23,Servicios Sociales y Promoción Social,126493656.00
2012,17,24,Fomento del Empleo,51081504.00
2012,17,26,Acceso a la Vivienda y Fomento de la Edificación,8988618.00
2012,17,31,Sanidad,417608761.00
2012,17,32,Educación,233524392.00
2012,17,33,Cultura,21084019.00
2012,17,41,"Agricultura, Pesca y Alimentación",46776122.00
2012,17,42,Industria y Energía,2644927.00
2012,17,43,"Comercio, Turismo y Pymes",12020964.00
2012,17,45,Infraestructuras,96705333.00
2012,17,46,"Investigación, Desarrollo e Innovación",66870006.00
2012,17,49,Otras Actuaciones de Carácter Económico,5485088.00
2012,17,91,Alta Dirección,12131044.00
2012,17,92,Servicios de Carácter General,22204442.00
2012,17,93,Administración Financiera y Tributaria,10788237.00
2012,17,95,Deuda Pública,95415696.00
2013,17,11,Justicia,23329048.00
2013,17,13,Seguridad Ciudadana e Instituciones Penitenciarias,10185743.00
2013,17,14,Política Exterior,1776210.00
2013,17,23,Servicios Sociales y Promoción Social,104919922.00
2013,17,24,Fomento del Empleo,21707109.00
2013,17,26,Acceso a la Vivienda y Fomento de la Edificación,7771435.00
2013,17,31,Sanidad,393038226.00
2013,17,32,Educación,229835628.00
2013,17,33,Cultura,19048439.00
2013,17,41,"Agricultura, Pesca y Alimentación",44650985.00
2013,17,42,Industria y Energía,1807405.00
2013,17,43,"Comercio, Turismo y Pymes",30074754.00
2013,17,45,Infraestructuras,87379546.00
2013,17,46,"Investigación, Desarrollo e Innovación",71009349.00
2013,17,49,Otras Actuaciones de Carácter Económico,5183953.00
2013,17,91,Alta Dirección,10687021.00
2013,17,92,Servicios de Carácter General,19715779.00
2013,17,93,Administración Financiera y Tributaria,15322663.00
2013,17,95,Deuda Pública,127796182.00
2014,17,11,Justicia,25611282.00
2014,17,13,Seguridad Ciudadana e Instituciones Penitenciarias,10500174.00
2014,17,14,Política Exterior,1687032.00
2014,17,23,Servicios Sociales y Promoción Social,104834888.00
2014,17,24,Fomento del Empleo,45318917.00
2014,17,26,Acceso a la Vivienda y Fomento de la Edificación,6840001.00
2014,17,31,Sanidad,396361378.00
2014,17,32,Educación,230718623.00
2014,17,33,Cultura,19871678.00
2014,17,41,"Agricultura, Pesca y Alimentación",45734989.00
2014,17,42,Industria y Energía,1698929.00
2014,17,43,"Comercio, Turismo y Pymes",51791024.00
2014,17,45,Infraestructuras,90301966.00
2014,17,46,"Investigación, Desarrollo e Innovación",75025145.00
2014,17,49,Otras Actuaciones de Carácter Económico,5167663.00
2014,17,91,Alta Dirección,10256596.00
2014,17,92,Servicios de Carácter General,19253082.00
2014,17,93,Administración Financiera y Tributaria,12157832.00
2014,17,95,Deuda Pública,138727547.00
2015,17,11,Justicia,26744886.00
2015,17,13,Seguridad Ciudadana e Instituciones Penitenciarias,8967084.00
2015,17,14,Política Exterior,1630396.00
2015,17,21,Pensiones,6000.00
2015,17,23,Servicios Sociales y Promoción Social,107135809.00
2015,17,24,Fomento del Empleo,21369974.00
2015,17,26,Acceso a la Vivienda y Fomento de la Edificación,6867257.00
2015,17,31,Sanidad,397009501.00
2015,17,32,Educación,233361150.00
2015,17,33,Cultura,19365517.00
2015,17,41,"Agricultura, Pesca y Alimentación",52368882.00
2015,17,42,Industria y Energía,1807105.00
2015,17,43,"Comercio, Turismo y Pymes",54243765.00
2015,17,44,Subvenciones al Transporte,3378520.00
2015,17,45,Infraestructuras,93369792.00
2015,17,46,"Investigación, Desarrollo e Innovación",76289102.00
2015,17,49,Otras Actuaciones de Carácter Económico,5152606.00
2015,17,91,Alta Dirección,10026568.00
2015,17,92,Servicios de Carácter General,18158891.00
2015,17,93,Administración Financiera y Tributaria,11564778.00
2015,17,94,Transferencias a otras Administraciones Públicas,947000.00
2015,17,95,Deuda Pública,137000646.00
2006,10,11,Justicia,179327570.00
2006,10,13,Seguridad Ciudadana e Instituciones Penitenciarias,57841110.00
2006,10,14,Política Exterior,33182930.00
2006,10,21,Pensiones,2583010.00
2006,10,23,Servicios Sociales y Promoción Social,469230850.00
2006,10,24,Fomento del Empleo,406793400.00
2006,10,26,Acceso a la Vivienda y Fomento de la Edificación,239944400.00
2006,10,31,Sanidad,4594433690.00
2006,10,32,Educación,3176549320.00
2006,10,33,Cultura,387002890.00
2006,10,41,"Agricultura, Pesca y Alimentación",427405440.00
2006,10,42,Industria y Energía,127994490.00
2006,10,43,"Comercio, Turismo y Pymes",135133630.00
2006,10,45,Infraestructuras,646693910.00
2006,10,46,"Investigación, Desarrollo e Innovación",91117710.00
2006,10,49,Otras Actuaciones de Carácter Económico,82419640.00
2006,10,91,Alta Dirección,65647410.00
2006,10,92,Servicios de Carácter General,192277310.00
2006,10,93,Administración Financiera y Tributaria,77811220.00
2006,10,95,Deuda Pública,456521450.00
2007,10,11,Justicia,211129520.00
2007,10,13,Seguridad Ciudadana e Instituciones Penitenciarias,69579400.00
2007,10,14,Política Exterior,68805690.00
2007,10,21,Pensiones,2583010.00
2007,10,23,Servicios Sociales y Promoción Social,527371810.00
2007,10,24,Fomento del Empleo,443103720.00
2007,10,26,Acceso a la Vivienda y Fomento de la Edificación,224086260.00
2007,10,31,Sanidad,5809161040.00
2007,10,32,Educación,3001094480.00
2007,10,33,Cultura,455957300.00
2007,10,41,"Agricultura, Pesca y Alimentación",459547780.00
2007,10,42,Industria y Energía,141947990.00
2007,10,43,"Comercio, Turismo y Pymes",138606050.00
2007,10,45,Infraestructuras,691072940.00
2007,10,46,"Investigación, Desarrollo e Innovación",94373710.00
2007,10,49,Otras Actuaciones de Carácter Económico,86465770.00
2007,10,91,Alta Dirección,78452470.00
2007,10,92,Servicios de Carácter General,237292090.00
2007,10,93,Administración Financiera y Tributaria,88616750.00
2007,10,95,Deuda Pública,456413300.00
2008,10,11,Justicia,287038180.00
2008,10,13,Seguridad Ciudadana e Instituciones Penitenciarias,85146850.00
2008,10,14,Política Exterior,72195720.00
2008,10,21,Pensiones,2955570.00
2008,10,23,Servicios Sociales y Promoción Social,588731430.00
2008,10,24,Fomento del Empleo,462127990.00
2008,10,26,Acceso a la Vivienda y Fomento de la Edificación,169841030.00
2008,10,31,Sanidad,5438908290.00
2008,10,32,Educación,4029623090.00
2008,10,33,Cultura,434933150.00
2008,10,41,"Agricultura, Pesca y Alimentación",447059900.00
2008,10,42,Industria y Energía,167522630.00
2008,10,43,"Comercio, Turismo y Pymes",150206830.00
2008,10,45,Infraestructuras,773295790.00
2008,10,46,"Investigación, Desarrollo e Innovación",130329570.00
2008,10,49,Otras Actuaciones de Carácter Económico,61006180.00
2008,10,91,Alta Dirección,102894150.00
2008,10,92,Servicios de Carácter General,266125920.00
2008,10,93,Administración Financiera y Tributaria,98799490.00
2008,10,95,Deuda Pública,463729020.00
2009,10,11,Justicia,295383790.00
2009,10,13,Seguridad Ciudadana e Instituciones Penitenciarias,81896260.00
2009,10,14,Política Exterior,69259870.00
2009,10,21,Pensiones,1750000.00
2009,10,23,Servicios Sociales y Promoción Social,632017550.00
2009,10,24,Fomento del Empleo,473219960.00
2009,10,26,Acceso a la Vivienda y Fomento de la Edificación,159618150.00
2009,10,31,Sanidad,5644511410.00
2009,10,32,Educación,4175507360.00
2009,10,33,Cultura,397698920.00
2009,10,41,"Agricultura, Pesca y Alimentación",492036830.00
2009,10,42,Industria y Energía,160131840.00
2009,10,43,"Comercio, Turismo y Pymes",169146690.00
2009,10,45,Infraestructuras,785251110.00
2009,10,46,"Investigación, Desarrollo e Innovación",127468220.00
